Variação_12_Meses_(%),data
0.0391,2021-02-23
0.0386,2021-02-24
0.036,2021-02-25
0.0348,2021-02-26
0.0363,2021-03-01
0.0336,2021-03-02
0.0307,2021-03-03
0.0332,2021-03-04
0.0366,2021-03-05
0.0318,2021-03-08
0.0307,2021-03-09
0.0328,2021-03-10
0.0362,2021-03-11
0.0433,2021-03-12
0.046,2021-03-15
0.0449,2021-03-16
0.0425,2021-03-17
0.0399,2021-03-18
0.0376,2021-03-19
0.0422,2021-03-22
0.0447,2021-03-23
0.057,2021-03-24
0.0518,2021-03-25
0.063,2021-03-26
0.0845,2021-03-29
0.0707,2021-03-30
0.083,2021-03-31
0.0803,2021-04-05
0.0992,2021-04-06
0.0978,2021-04-07
0.101,2021-04-08
0.1074,2021-04-09
0.0981,2021-04-12
0.0888,2021-04-13
0.0837,2021-04-14
0.0879,2021-04-15
0.0864,2021-04-16
0.0871,2021-04-19
0.0888,2021-04-20
0.0871,2021-04-22
0.0917,2021-04-23
0.0867,2021-04-26
0.0831,2021-04-27
0.0812,2021-04-28
0.0805,2021-04-29
0.078,2021-04-30
0.075,2021-05-03
0.074,2021-05-04
0.0755,2021-05-05
0.0744,2021-05-06
0.0755,2021-05-07
0.0721,2021-05-10
0.075,2021-05-11
0.0808,2021-05-12
0.0797,2021-05-13
0.0761,2021-05-14
0.0749,2021-05-17
0.0765,2021-05-18
0.0773,2021-05-19
0.0772,2021-05-20
0.0773,2021-05-21
0.0788,2021-05-24
0.0752,2021-05-25
0.0764,2021-05-26
0.0797,2021-05-27
0.0823,2021-05-28
0.0826,2021-06-01
0.084,2021-06-02
0.0808,2021-06-04
0.0807,2021-06-07
0.079,2021-06-08
0.0774,2021-06-09
0.0778,2021-06-10
0.0725,2021-06-11
0.0706,2021-06-14
0.0706,2021-06-15
0.0692,2021-06-16
0.0657,2021-06-17
0.0626,2021-06-18
0.0622,2021-06-21
0.0606,2021-06-22
0.0591,2021-06-23
0.0579,2021-06-24
0.0577,2021-06-25
0.0596,2021-06-28
0.0624,2021-06-29
0.0623,2021-06-30
0.0606,2021-07-01
0.0604,2021-07-02
0.0577,2021-07-06
0.0583,2021-07-07
0.0577,2021-07-08
0.0589,2021-07-12
0.0616,2021-07-13
0.0598,2021-07-14
0.0614,2021-07-15
0.0587,2021-07-16
0.0567,2021-07-19
0.0564,2021-07-20
0.0572,2021-07-21
0.0546,2021-07-22
0.0549,2021-07-23
0.0539,2021-07-26
0.0524,2021-07-27
0.0518,2021-07-28
0.0536,2021-07-29
0.0486,2021-07-30
0.0476,2021-08-02
0.0497,2021-08-03
0.0462,2021-08-04
0.0442,2021-08-05
0.0453,2021-08-06
0.0448,2021-08-09
0.0465,2021-08-10
0.0465,2021-08-11
0.0432,2021-08-12
0.0433,2021-08-13
0.0401,2021-08-16
0.039,2021-08-17
0.0386,2021-08-18
0.0391,2021-08-19
0.0419,2021-08-20
0.0399,2021-08-23
0.0402,2021-08-24
0.0426,2021-08-25
0.0411,2021-08-26
0.0445,2021-08-27
0.0447,2021-08-30
0.045,2021-08-31
0.0448,2021-09-01
0.0445,2021-09-02
0.0418,2021-09-03
0.041,2021-09-08
0.0417,2021-09-09
0.0412,2021-09-10
0.0421,2021-09-13
0.0427,2021-09-14
0.0442,2021-09-15
0.0438,2021-09-16
0.0405,2021-09-17
0.0402,2021-09-20
0.0395,2021-09-21
0.0408,2021-09-22
0.0437,2021-09-23
0.043,2021-09-24
0.0453,2021-09-27
0.0411,2021-09-28
0.0444,2021-09-29
0.0444,2021-09-30
0.0442,2021-10-01
0.0422,2021-10-04
0.0438,2021-10-05
0.0441,2021-10-06
0.0476,2021-10-07
0.052,2021-10-08
0.0504,2021-10-11
0.0533,2021-10-13
0.0519,2021-10-14
0.0528,2021-10-15
0.0557,2021-10-18
0.0535,2021-10-19
0.0519,2021-10-20
0.0482,2021-10-21
0.0487,2021-10-22
0.047,2021-10-25
0.0458,2021-10-26
0.045,2021-10-27
0.0408,2021-10-28
0.0402,2021-10-29
0.0408,2021-11-01
0.0422,2021-11-03
0.0415,2021-11-04
0.0431,2021-11-05
0.0429,2021-11-08
0.0419,2021-11-09
0.0424,2021-11-10
0.0435,2021-11-11
0.0444,2021-11-12
0.044,2021-11-16
0.0439,2021-11-17
0.0481,2021-11-18
0.0476,2021-11-19
0.0492,2021-11-22
0.0488,2021-11-23
0.0473,2021-11-24
0.0418,2021-11-26
0.0426,2021-11-29
0.0394,2021-11-30
0.0377,2021-12-01
0.0414,2021-12-02
0.0451,2021-12-03
0.0447,2021-12-06
0.0441,2021-12-07
0.0449,2021-12-08
0.0443,2021-12-09
0.0453,2021-12-10
0.0452,2021-12-13
0.044,2021-12-14
0.0428,2021-12-15
0.0418,2021-12-16
0.0392,2021-12-17
0.039,2021-12-20
0.0383,2021-12-21
0.0379,2021-12-22
0.0371,2021-12-23
0.0375,2021-12-27
0.0379,2021-12-28
0.037,2021-12-29
0.0392,2021-12-30
0.0381,2022-01-03
0.0369,2022-01-04
0.0347,2022-01-05
0.0332,2022-01-06
0.0325,2022-01-07
0.0317,2022-01-10
0.0334,2022-01-11
0.037,2022-01-12
0.036,2022-01-13
0.0359,2022-01-14
0.0345,2022-01-18
0.0352,2022-01-19
0.036,2022-01-20
0.0351,2022-01-21
0.0343,2022-01-24
0.0363,2022-01-25
0.0359,2022-01-26
0.0344,2022-01-27
0.0369,2022-01-28
0.0363,2022-01-31
0.0376,2022-02-01
0.0394,2022-02-02
0.0396,2022-02-03
0.0405,2022-02-04
0.0419,2022-02-07
0.0433,2022-02-08
0.0439,2022-02-09
0.0462,2022-02-10
0.043,2022-02-11
0.0462,2022-02-14
0.0456,2022-02-15
0.0443,2022-02-16
0.0417,2022-02-17
0.0414,2022-02-18
0.0404,2022-02-22
0.0404,2022-02-23
0.041,2022-02-24
0.0433,2022-02-25
0.0436,2022-03-02
0.0436,2022-03-03
0.0428,2022-03-04
0.0411,2022-03-07
0.0466,2022-03-08
0.0479,2022-03-09
0.0483,2022-03-10
0.0511,2022-03-11
0.0527,2022-03-14
0.0527,2022-03-15
0.0545,2022-03-16
0.0583,2022-03-17
0.059,2022-03-18
0.0573,2022-03-21
0.064,2022-03-22
0.0642,2022-03-23
0.0664,2022-03-24
0.0657,2022-03-25
0.0664,2022-03-28
0.0668,2022-03-29
0.0668,2022-03-30
0.0646,2022-03-31
0.0704,2022-04-01
0.0706,2022-04-04
0.0701,2022-04-05
0.0715,2022-04-06
0.0739,2022-04-07
0.0731,2022-04-08
0.0704,2022-04-11
0.0703,2022-04-12
0.0697,2022-04-13
0.0695,2022-04-14
0.0686,2022-04-18
0.0692,2022-04-19
0.0696,2022-04-20
0.0662,2022-04-22
0.0671,2022-04-25
0.0647,2022-04-26
0.0664,2022-04-27
0.0673,2022-04-28
0.0652,2022-04-29
0.0631,2022-05-02
0.0637,2022-05-03
0.0679,2022-05-04
0.0652,2022-05-05
0.0635,2022-05-06
0.0613,2022-05-09
0.062,2022-05-10
0.062,2022-05-11
0.0627,2022-05-12
0.0663,2022-05-13
0.068,2022-05-16
0.0707,2022-05-17
0.0672,2022-05-18
0.0669,2022-05-19
0.066,2022-05-20
0.0683,2022-05-23
0.0668,2022-05-24
0.0703,2022-05-25
0.0713,2022-05-26
0.0705,2022-05-27
0.0699,2022-05-31
0.0709,2022-06-01
0.073,2022-06-02
0.0718,2022-06-03
0.0716,2022-06-06
0.0698,2022-06-07
0.0702,2022-06-08
0.0687,2022-06-09
0.0672,2022-06-10
0.0636,2022-06-13
0.0613,2022-06-14
0.0623,2022-06-15
0.0597,2022-06-17
0.06,2022-06-21
0.06,2022-06-22
0.0597,2022-06-23
0.0609,2022-06-24
0.0629,2022-06-27
0.0614,2022-06-28
0.0611,2022-06-29
0.0615,2022-06-30
0.0638,2022-07-01
0.0634,2022-07-05
0.062,2022-07-06
0.0651,2022-07-07
0.0648,2022-07-08
0.0617,2022-07-11
0.063,2022-07-12
0.0621,2022-07-13
0.0607,2022-07-14
0.062,2022-07-15
0.0622,2022-07-18
0.0613,2022-07-19
0.0649,2022-07-20
0.0641,2022-07-21
0.0658,2022-07-22
0.0649,2022-07-25
0.0639,2022-07-26
0.0653,2022-07-27
0.0679,2022-07-28
0.07,2022-07-29
0.0716,2022-08-01
0.0708,2022-08-02
0.0712,2022-08-03
0.0739,2022-08-04
0.076,2022-08-05
0.0775,2022-08-08
0.0791,2022-08-09
0.0793,2022-08-10
0.0783,2022-08-11
0.085,2022-08-12
0.086,2022-08-15
0.0852,2022-08-16
0.0865,2022-08-17
0.0879,2022-08-18
0.0853,2022-08-19
0.0849,2022-08-22
0.087,2022-08-23
0.0877,2022-08-24
0.0889,2022-08-25
0.0887,2022-08-26
0.091,2022-08-29
0.0908,2022-08-30
0.0927,2022-08-31
0.0936,2022-09-01
0.0926,2022-09-02
0.092,2022-09-06
0.0903,2022-09-08
0.0912,2022-09-09
0.093,2022-09-12
0.0894,2022-09-13
0.0903,2022-09-14
0.0904,2022-09-15
0.0899,2022-09-16
0.0934,2022-09-19
0.094,2022-09-20
0.0968,2022-09-21
0.0981,2022-09-22
0.0969,2022-09-23
0.093,2022-09-26
0.0924,2022-09-27
0.0922,2022-09-28
0.0925,2022-09-29
0.0959,2022-09-30
0.1025,2022-10-03
0.1011,2022-10-04
0.1009,2022-10-05
0.1003,2022-10-06
0.1,2022-10-07
0.0997,2022-10-10
0.1016,2022-10-11
0.1009,2022-10-13
0.1001,2022-10-14
0.0996,2022-10-17
0.1034,2022-10-18
0.1039,2022-10-19
0.1041,2022-10-20
0.1059,2022-10-21
0.1018,2022-10-24
0.1014,2022-10-25
0.0994,2022-10-26
0.1013,2022-10-27
0.101,2022-10-28
0.1035,2022-10-31
0.1075,2022-11-01
0.1076,2022-11-03
0.1116,2022-11-04
0.1114,2022-11-07
0.1111,2022-11-08
0.1115,2022-11-09
0.1079,2022-11-10
0.1107,2022-11-11
0.1122,2022-11-14
0.1086,2022-11-16
0.1055,2022-11-17
0.1067,2022-11-18
0.1063,2022-11-21
0.1053,2022-11-22
0.1036,2022-11-23
0.1029,2022-11-25
0.1013,2022-11-28
0.1038,2022-11-29
0.1074,2022-11-30
0.108,2022-12-01
0.1097,2022-12-02
0.1069,2022-12-05
0.1082,2022-12-06
0.1069,2022-12-07
0.1051,2022-12-08
0.1071,2022-12-09
0.1036,2022-12-12
0.1037,2022-12-13
0.1048,2022-12-14
0.1017,2022-12-15
0.0994,2022-12-16
0.0988,2022-12-19
0.1003,2022-12-20
0.1001,2022-12-21
0.1024,2022-12-22
0.103,2022-12-23
0.1037,2022-12-27
0.1064,2022-12-28
0.1058,2022-12-29
0.1028,2023-01-03
0.1041,2023-01-04
0.1074,2023-01-05
0.1072,2023-01-06
0.1076,2023-01-09
0.1093,2023-01-10
0.1099,2023-01-11
0.1105,2023-01-12
0.1108,2023-01-13
0.1105,2023-01-17
0.1112,2023-01-18
0.1128,2023-01-19
0.1154,2023-01-20
0.115,2023-01-23
0.1159,2023-01-24
0.1171,2023-01-25
0.1156,2023-01-26
0.1125,2023-01-27
0.1131,2023-01-30
0.1128,2023-01-31
0.1127,2023-02-01
0.1105,2023-02-02
0.1074,2023-02-03
0.1088,2023-02-06
0.1094,2023-02-07
0.1099,2023-02-08
0.1079,2023-02-09
0.1083,2023-02-10
0.1082,2023-02-13
0.1078,2023-02-14
0.1087,2023-02-15
0.1097,2023-02-16
0.1088,2023-02-17
0.1067,2023-02-22
0.1072,2023-02-23
0.1064,2023-02-24
0.1071,2023-02-27
0.1061,2023-02-28
0.1063,2023-03-01
0.1049,2023-03-02
