Variação_12_Meses_(%),data
0.0412,2021-02-12
0.0406,2021-02-18
0.0425,2021-02-19
0.0326,2021-02-22
0.0341,2021-02-23
0.033,2021-02-24
0.0284,2021-02-25
0.0272,2021-02-26
0.0297,2021-03-01
0.0244,2021-03-02
0.0188,2021-03-03
0.0231,2021-03-04
0.0287,2021-03-05
0.0211,2021-03-08
0.0198,2021-03-09
0.0235,2021-03-10
0.0293,2021-03-11
0.0436,2021-03-12
0.0495,2021-03-15
0.0479,2021-03-16
0.0422,2021-03-17
0.0396,2021-03-18
0.0352,2021-03-19
0.0437,2021-03-22
0.0481,2021-03-23
0.0723,2021-03-24
0.0615,2021-03-25
0.0836,2021-03-26
0.1253,2021-03-29
0.0983,2021-03-30
0.1266,2021-03-31
0.1203,2021-04-05
0.1609,2021-04-06
0.1568,2021-04-07
0.1618,2021-04-08
0.1761,2021-04-09
0.1556,2021-04-12
0.135,2021-04-13
0.1224,2021-04-14
0.131,2021-04-15
0.1277,2021-04-16
0.1295,2021-04-19
0.1351,2021-04-20
0.1325,2021-04-22
0.1426,2021-04-23
0.1308,2021-04-26
0.1233,2021-04-27
0.1182,2021-04-28
0.1166,2021-04-29
0.1126,2021-04-30
0.1067,2021-05-03
0.1055,2021-05-04
0.1078,2021-05-05
0.1045,2021-05-06
0.1069,2021-05-07
0.1009,2021-05-10
0.1052,2021-05-11
0.1158,2021-05-12
0.112,2021-05-13
0.1037,2021-05-14
0.0992,2021-05-17
0.1018,2021-05-18
0.1053,2021-05-19
0.1046,2021-05-20
0.1049,2021-05-21
0.1074,2021-05-24
0.1013,2021-05-25
0.104,2021-05-26
0.1109,2021-05-27
0.1164,2021-05-28
0.1161,2021-06-01
0.1187,2021-06-02
0.1124,2021-06-04
0.1128,2021-06-07
0.11,2021-06-08
0.1069,2021-06-09
0.1075,2021-06-10
0.0974,2021-06-11
0.0934,2021-06-14
0.094,2021-06-15
0.0907,2021-06-16
0.0855,2021-06-17
0.0785,2021-06-18
0.0765,2021-06-21
0.0742,2021-06-22
0.0703,2021-06-23
0.0674,2021-06-24
0.0654,2021-06-25
0.068,2021-06-28
0.0754,2021-06-29
0.075,2021-06-30
0.0715,2021-07-01
0.071,2021-07-02
0.0669,2021-07-06
0.0682,2021-07-07
0.0675,2021-07-08
0.0702,2021-07-12
0.0759,2021-07-13
0.0732,2021-07-14
0.0767,2021-07-15
0.0718,2021-07-16
0.0672,2021-07-19
0.067,2021-07-20
0.0682,2021-07-21
0.0635,2021-07-22
0.0645,2021-07-23
0.0632,2021-07-26
0.0616,2021-07-27
0.0605,2021-07-28
0.0642,2021-07-29
0.0555,2021-07-30
0.0533,2021-08-02
0.0563,2021-08-03
0.0501,2021-08-04
0.0465,2021-08-05
0.0482,2021-08-06
0.0473,2021-08-09
0.0505,2021-08-10
0.0493,2021-08-11
0.0435,2021-08-12
0.0445,2021-08-13
0.0384,2021-08-16
0.0351,2021-08-17
0.0336,2021-08-18
0.0347,2021-08-19
0.0401,2021-08-20
0.0374,2021-08-23
0.0383,2021-08-24
0.0419,2021-08-25
0.0387,2021-08-26
0.0447,2021-08-27
0.0452,2021-08-30
0.046,2021-08-31
0.0453,2021-09-01
0.0446,2021-09-02
0.039,2021-09-03
0.0365,2021-09-08
0.0361,2021-09-09
0.0348,2021-09-10
0.0352,2021-09-13
0.0359,2021-09-14
0.038,2021-09-15
0.0367,2021-09-16
0.0302,2021-09-17
0.0292,2021-09-20
0.0279,2021-09-21
0.0304,2021-09-22
0.0363,2021-09-23
0.0347,2021-09-24
0.0389,2021-09-27
0.03,2021-09-28
0.0366,2021-09-29
0.0367,2021-09-30
0.0365,2021-10-01
0.0323,2021-10-04
0.0348,2021-10-05
0.0357,2021-10-06
0.0411,2021-10-07
0.0486,2021-10-08
0.0456,2021-10-11
0.0513,2021-10-13
0.0489,2021-10-14
0.05,2021-10-15
0.0546,2021-10-18
0.0497,2021-10-19
0.0466,2021-10-20
0.039,2021-10-21
0.0397,2021-10-22
0.0369,2021-10-25
0.0347,2021-10-26
0.0329,2021-10-27
0.0246,2021-10-28
0.0236,2021-10-29
0.0227,2021-11-01
0.0252,2021-11-03
0.0236,2021-11-04
0.0269,2021-11-05
0.026,2021-11-08
0.0236,2021-11-09
0.0241,2021-11-10
0.0255,2021-11-11
0.0268,2021-11-12
0.0262,2021-11-16
0.0256,2021-11-17
0.0335,2021-11-18
0.0324,2021-11-19
0.0345,2021-11-22
0.0334,2021-11-23
0.0295,2021-11-24
0.0194,2021-11-26
0.021,2021-11-29
0.0152,2021-11-30
0.0121,2021-12-01
0.0194,2021-12-02
0.0266,2021-12-03
0.0266,2021-12-06
0.0267,2021-12-07
0.0283,2021-12-08
0.0281,2021-12-09
0.0311,2021-12-10
0.0311,2021-12-13
0.0288,2021-12-14
0.0266,2021-12-15
0.0252,2021-12-16
0.0206,2021-12-17
0.0211,2021-12-20
0.0198,2021-12-21
0.019,2021-12-22
0.017,2021-12-23
0.0178,2021-12-27
0.0188,2021-12-28
0.0178,2021-12-29
0.0217,2021-12-30
0.018,2022-01-03
0.0151,2022-01-04
0.0107,2022-01-05
0.0078,2022-01-06
0.0068,2022-01-07
0.0042,2022-01-10
0.0067,2022-01-11
0.0135,2022-01-12
0.011,2022-01-13
0.0107,2022-01-14
0.0071,2022-01-18
0.0076,2022-01-19
0.0087,2022-01-20
0.0073,2022-01-21
0.0059,2022-01-24
0.0091,2022-01-25
0.0075,2022-01-26
0.0042,2022-01-27
0.009,2022-01-28
0.0095,2022-01-31
0.0126,2022-02-01
0.0159,2022-02-02
0.014,2022-02-03
0.0145,2022-02-04
0.0168,2022-02-07
0.0191,2022-02-08
0.0201,2022-02-09
0.0226,2022-02-10
0.0163,2022-02-11
0.0208,2022-02-14
0.02,2022-02-15
0.0177,2022-02-16
0.0125,2022-02-17
0.0121,2022-02-18
0.0096,2022-02-22
0.0087,2022-02-23
0.0089,2022-02-24
0.0137,2022-02-25
0.0138,2022-03-02
0.013,2022-03-03
0.0117,2022-03-04
0.0068,2022-03-07
0.0149,2022-03-08
0.0171,2022-03-09
0.0164,2022-03-10
0.0197,2022-03-11
0.0201,2022-03-14
0.0209,2022-03-15
0.0253,2022-03-16
0.0321,2022-03-17
0.0337,2022-03-18
0.0295,2022-03-21
0.0406,2022-03-22
0.0399,2022-03-23
0.0434,2022-03-24
0.0423,2022-03-25
0.044,2022-03-28
0.0457,2022-03-29
0.0458,2022-03-30
0.0426,2022-03-31
0.0513,2022-04-01
0.0516,2022-04-04
0.0497,2022-04-05
0.0513,2022-04-06
0.055,2022-04-07
0.0514,2022-04-08
0.0458,2022-04-11
0.045,2022-04-12
0.0434,2022-04-13
0.0415,2022-04-14
0.0392,2022-04-18
0.0406,2022-04-19
0.0411,2022-04-20
0.033,2022-04-22
0.0344,2022-04-25
0.0287,2022-04-26
0.0313,2022-04-27
0.0328,2022-04-28
0.0275,2022-04-29
0.0231,2022-05-02
0.0236,2022-05-03
0.0307,2022-05-04
0.0237,2022-05-05
0.0196,2022-05-06
0.0151,2022-05-09
0.0171,2022-05-10
0.0154,2022-05-11
0.0154,2022-05-12
0.022,2022-05-13
0.0243,2022-05-16
0.03,2022-05-17
0.0227,2022-05-18
0.0233,2022-05-19
0.0226,2022-05-20
0.0278,2022-05-23
0.0253,2022-05-24
0.0323,2022-05-25
0.0343,2022-05-26
0.034,2022-05-27
0.0325,2022-05-31
0.0333,2022-06-01
0.0368,2022-06-02
0.0337,2022-06-03
0.033,2022-06-06
0.0306,2022-06-07
0.0298,2022-06-08
0.0268,2022-06-09
0.0222,2022-06-10
0.0135,2022-06-13
0.009,2022-06-14
0.0105,2022-06-15
0.0049,2022-06-17
0.0067,2022-06-21
0.0073,2022-06-22
0.0068,2022-06-23
0.0084,2022-06-24
0.0116,2022-06-27
0.0079,2022-06-28
0.0071,2022-06-29
0.0077,2022-06-30
0.0113,2022-07-01
0.0107,2022-07-05
0.0087,2022-07-06
0.0139,2022-07-07
0.0137,2022-07-08
0.0071,2022-07-11
0.0109,2022-07-12
0.0093,2022-07-13
0.0054,2022-07-14
0.0082,2022-07-15
0.0083,2022-07-18
0.008,2022-07-19
0.0138,2022-07-20
0.0122,2022-07-21
0.0152,2022-07-22
0.013,2022-07-25
0.0108,2022-07-26
0.0135,2022-07-27
0.0182,2022-07-28
0.0225,2022-07-29
0.025,2022-08-01
0.0231,2022-08-02
0.0242,2022-08-03
0.0287,2022-08-04
0.0322,2022-08-05
0.0351,2022-08-08
0.0376,2022-08-09
0.0391,2022-08-10
0.0381,2022-08-11
0.0502,2022-08-12
0.0529,2022-08-15
0.0525,2022-08-16
0.0543,2022-08-17
0.0564,2022-08-18
0.0514,2022-08-19
0.0504,2022-08-22
0.0543,2022-08-23
0.0554,2022-08-24
0.0585,2022-08-25
0.0566,2022-08-26
0.0603,2022-08-29
0.0607,2022-08-30
0.0643,2022-08-31
0.0657,2022-09-01
0.0633,2022-09-02
0.0616,2022-09-06
0.0597,2022-09-08
0.0622,2022-09-09
0.0658,2022-09-12
0.0571,2022-09-13
0.0574,2022-09-14
0.0573,2022-09-15
0.0563,2022-09-16
0.0633,2022-09-19
0.0643,2022-09-20
0.0696,2022-09-21
0.0725,2022-09-22
0.0693,2022-09-23
0.062,2022-09-26
0.0615,2022-09-27
0.062,2022-09-28
0.0617,2022-09-29
0.0679,2022-09-30
0.081,2022-10-03
0.0797,2022-10-04
0.0778,2022-10-05
0.0759,2022-10-06
0.0746,2022-10-07
0.0743,2022-10-10
0.0779,2022-10-11
0.0767,2022-10-13
0.0739,2022-10-14
0.0736,2022-10-17
0.081,2022-10-18
0.0807,2022-10-19
0.0802,2022-10-20
0.0843,2022-10-21
0.0764,2022-10-24
0.0766,2022-10-25
0.0723,2022-10-26
0.0745,2022-10-27
0.0743,2022-10-28
0.0772,2022-10-31
0.0849,2022-11-01
0.0833,2022-11-03
0.0922,2022-11-04
0.0918,2022-11-07
0.0904,2022-11-08
0.0909,2022-11-09
0.0843,2022-11-10
0.0899,2022-11-11
0.0925,2022-11-14
0.086,2022-11-16
0.0793,2022-11-17
0.0816,2022-11-18
0.0806,2022-11-21
0.0801,2022-11-22
0.077,2022-11-23
0.0772,2022-11-25
0.0745,2022-11-28
0.0799,2022-11-29
0.0873,2022-11-30
0.0887,2022-12-01
0.0927,2022-12-02
0.0866,2022-12-05
0.0889,2022-12-06
0.086,2022-12-07
0.083,2022-12-08
0.0868,2022-12-09
0.0802,2022-12-12
0.0789,2022-12-13
0.0795,2022-12-14
0.0726,2022-12-15
0.0671,2022-12-16
0.0643,2022-12-19
0.0663,2022-12-20
0.0665,2022-12-21
0.0698,2022-12-22
0.0704,2022-12-23
0.0713,2022-12-27
0.0756,2022-12-28
0.0752,2022-12-29
0.0675,2023-01-03
0.0698,2023-01-04
0.0753,2023-01-05
0.0757,2023-01-06
0.0761,2023-01-09
0.0791,2023-01-10
0.08,2023-01-11
0.0806,2023-01-12
0.0807,2023-01-13
0.0791,2023-01-17
0.0806,2023-01-18
0.0826,2023-01-19
0.0877,2023-01-20
0.0867,2023-01-23
0.0879,2023-01-24
0.0916,2023-01-25
0.089,2023-01-26
0.0825,2023-01-27
0.0828,2023-01-30
0.0831,2023-01-31
0.0833,2023-02-01
0.0804,2023-02-02
0.0746,2023-02-03
0.0766,2023-02-06
0.0776,2023-02-07
0.0783,2023-02-08
0.0744,2023-02-09
0.0752,2023-02-10
0.0749,2023-02-13
0.0725,2023-02-14
0.0738,2023-02-15
0.0739,2023-02-16
0.0746,2023-02-17
0.0706,2023-02-22
0.0714,2023-02-23
0.0692,2023-02-24
0.07,2023-02-27
0.0691,2023-02-28
0.0695,2023-03-01
0.068,2023-03-02
